Date,Open,High,Low,Close,Volume
2024-09-12 04:00:00,58232.73,58430.56,58160.0,58181.98,777.70022
2024-09-12 05:00:00,58181.99,58181.99,57909.92,57968.01,1279.37595
2024-09-12 06:00:00,57968.01,58100.11,57836.28,57947.99,1070.22732
2024-09-12 07:00:00,57948.0,58148.0,57876.0,58138.16,677.87543
2024-09-12 08:00:00,58138.15,58350.0,58100.0,58171.06,1100.64695
2024-09-12 09:00:00,58171.06,58250.0,57980.0,58022.0,578.59489
2024-09-12 10:00:00,58022.0,58098.0,57929.07,57930.41,804.75125
2024-09-12 11:00:00,57930.41,58146.17,57894.0,58057.99,919.41988
2024-09-12 12:00:00,58058.0,58162.11,57583.29,57691.56,1845.08693
2024-09-12 13:00:00,57691.55,57875.99,57345.23,57627.99,2310.27986
2024-09-12 14:00:00,57628.0,58588.0,57541.29,57541.29,3152.10176
2024-09-12 15:00:00,57541.3,57878.77,57408.41,57512.03,1840.14849
2024-09-12 16:00:00,57512.03,58125.0,57494.01,58065.99,894.00799
2024-09-12 17:00:00,58065.99,58410.0,58007.56,58389.1,1014.58403
2024-09-12 18:00:00,58389.11,58450.99,57949.18,58181.99,1519.6656
2024-09-12 19:00:00,58181.99,58442.86,58129.13,58388.0,2503.13125
2024-09-12 20:00:00,58388.0,58388.0,58085.09,58199.99,1796.87711
2024-09-12 21:00:00,58199.99,58385.81,57781.1,57921.11,1313.07343
2024-09-12 22:00:00,57921.1,58260.0,57904.18,58143.34,416.62633
2024-09-12 23:00:00,58143.33,58190.38,58031.0,58132.32,335.13138
2024-09-13 00:00:00,58132.31,58244.0,57999.9,58031.14,460.24187
2024-09-13 01:00:00,58031.14,58290.4,57876.9,58129.99,802.88113
2024-09-13 02:00:00,58129.98,58170.0,57974.0,58050.8,414.94887
2024-09-13 03:00:00,58050.8,58070.0,57798.49,57845.97,671.10826
2024-09-13 04:00:00,57845.97,57985.99,57804.01,57844.0,324.13177
2024-09-13 05:00:00,57844.0,58024.89,57833.97,57946.0,539.69127
2024-09-13 06:00:00,57946.01,57952.0,57742.0,57767.01,553.36201
2024-09-13 07:00:00,57767.0,58137.68,57767.0,58109.31,626.44185
2024-09-13 08:00:00,58109.31,58150.0,57898.56,57953.64,551.14525
2024-09-13 09:00:00,57953.63,58146.84,57924.0,58058.6,555.03453
2024-09-13 10:00:00,58058.6,58350.0,58031.11,58343.99,603.13646
2024-09-13 11:00:00,58343.99,58343.99,57815.0,57871.1,933.49267
2024-09-13 12:00:00,57871.1,57951.1,57632.62,57910.0,1463.01336
2024-09-13 13:00:00,57910.01,58157.12,57686.67,58056.01,1359.25546
2024-09-13 14:00:00,58056.0,58553.01,57833.38,58456.89,2473.04952
2024-09-13 15:00:00,58456.89,59723.97,58362.0,59667.38,4934.87479
2024-09-13 16:00:00,59666.01,59796.7,59312.01,59452.31,2444.84234
2024-09-13 17:00:00,59452.31,59971.17,59444.04,59584.0,1593.31149
2024-09-13 18:00:00,59584.0,59900.0,59478.0,59752.17,1119.0751
2024-09-13 19:00:00,59752.17,59999.0,59652.72,59743.99,1281.66571
2024-09-13 20:00:00,59743.99,59956.0,59633.4,59838.52,643.70741
2024-09-13 21:00:00,59838.52,60358.0,59822.0,60283.86,2104.71656
2024-09-13 22:00:00,60283.85,60625.0,60240.0,60608.0,2041.22233
2024-09-13 23:00:00,60608.0,60623.48,60169.0,60498.0,1330.88332
2024-09-14 00:00:00,60497.99,60610.45,60372.77,60414.39,753.37252
2024-09-14 01:00:00,60414.39,60595.7,60406.06,60406.06,590.92967
2024-09-14 02:00:00,60406.06,60496.0,60285.55,60287.99,465.87729
2024-09-14 03:00:00,60288.0,60431.98,60287.99,60329.37,465.89329
2024-09-14 04:00:00,60329.38,60348.24,60184.86,60213.05,480.76008
2024-09-14 05:00:00,60213.06,60242.47,59900.32,59926.0,1113.74602
2024-09-14 06:00:00,59926.0,60079.36,59900.0,60046.0,484.8791
2024-09-14 07:00:00,60046.01,60174.0,59998.01,60138.14,440.82171
2024-09-14 08:00:00,60138.14,60156.0,59933.94,59973.99,480.77595
2024-09-14 09:00:00,59973.99,60070.21,59858.58,60070.2,651.32309
2024-09-14 10:00:00,60070.2,60070.21,59789.32,59851.09,515.51731
2024-09-14 11:00:00,59851.1,59851.1,59605.98,59706.39,556.27985
2024-09-14 12:00:00,59706.4,59851.27,59626.01,59794.03,405.8924
2024-09-14 13:00:00,59794.03,59794.03,59646.0,59769.11,348.56935
2024-09-14 14:00:00,59769.11,60010.0,59706.0,59914.0,646.73823
2024-09-14 15:00:00,59914.0,59949.11,59828.07,59876.0,303.09513
2024-09-14 16:00:00,59875.99,59982.0,59838.22,59981.99,298.03992
2024-09-14 17:00:00,59982.0,59983.39,59854.32,59885.26,222.91264
2024-09-14 18:00:00,59885.26,59897.79,59400.0,59786.0,1444.64627
2024-09-14 19:00:00,59786.01,59903.56,59735.16,59810.0,168.39931
2024-09-14 20:00:00,59810.01,60134.13,59774.0,60024.01,575.12177
2024-09-14 21:00:00,60024.02,60056.71,59950.21,60036.0,259.37223
2024-09-14 22:00:00,60036.01,60125.0,59940.0,60006.97,279.1657
2024-09-14 23:00:00,60006.97,60050.0,59936.91,59993.03,185.78018
2024-09-15 00:00:00,59993.02,60119.42,59986.01,60025.95,194.47345
2024-09-15 01:00:00,60025.95,60280.06,60025.95,60235.22,503.55364
2024-09-15 02:00:00,60235.22,60267.86,60116.0,60238.01,363.736
2024-09-15 03:00:00,60238.01,60238.57,60134.0,60155.93,174.35633
2024-09-15 04:00:00,60155.93,60216.0,60032.9,60117.99,443.84071
2024-09-15 05:00:00,60118.0,60214.89,60117.99,60160.0,199.50456
2024-09-15 06:00:00,60160.0,60183.02,60144.17,60164.01,164.76842
2024-09-15 07:00:00,60164.01,60214.34,60129.93,60196.0,213.48898
2024-09-15 08:00:00,60195.99,60204.0,60044.0,60069.99,270.79467
2024-09-15 09:00:00,60069.99,60105.74,60009.96,60016.0,215.67193
2024-09-15 10:00:00,60016.01,60042.0,59880.0,59991.3,349.39558
2024-09-15 11:00:00,59991.31,60034.0,59894.0,60000.51,327.68379
2024-09-15 12:00:00,60000.51,60118.0,59949.99,60104.39,326.54419
2024-09-15 13:00:00,60104.39,60350.98,60085.62,60189.98,716.18863
2024-09-15 14:00:00,60189.99,60280.0,59871.0,60279.52,542.27478
2024-09-15 15:00:00,60279.51,60395.8,60170.75,60335.41,527.8042
2024-09-15 16:00:00,60335.41,60352.65,59934.54,59950.05,949.54284
2024-09-15 17:00:00,59950.05,60042.63,59707.08,59814.07,965.11031
2024-09-15 18:00:00,59814.07,60181.8,59746.0,59971.09,854.93726
2024-09-15 19:00:00,59971.09,60140.0,59812.0,59878.22,476.15894
2024-09-15 20:00:00,59878.23,59939.1,59691.1,59795.99,498.98533
2024-09-15 21:00:00,59796.0,59797.15,59479.06,59651.69,751.06314
2024-09-15 22:00:00,59651.7,59670.15,59392.0,59430.31,654.83091
2024-09-15 23:00:00,59430.3,59456.0,58691.05,59132.0,3073.21502
2024-09-16 00:00:00,59132.0,59210.7,58606.3,58666.36,1563.34944
2024-09-16 01:00:00,58666.36,58798.0,58420.0,58607.07,1323.60665
2024-09-16 02:00:00,58607.07,58670.62,58112.0,58263.99,1538.51475
2024-09-16 03:00:00,58263.99,58606.0,58218.0,58575.09,945.36776
2024-09-16 04:00:00,58575.09,58592.0,58312.54,58352.0,895.94436
2024-09-16 05:00:00,58351.99,58670.01,58343.7,58670.0,966.19076
2024-09-16 06:00:00,58670.0,58863.86,58628.0,58707.43,937.81199
2024-09-16 07:00:00,58707.43,58970.0,58668.89,58911.1,633.503
2024-09-16 08:00:00,58911.1,59179.35,58854.86,58924.98,833.50487
2024-09-16 09:00:00,58924.98,59032.2,58579.27,58636.54,1072.98491
2024-09-16 10:00:00,58636.54,58750.0,58506.0,58749.99,681.17224
2024-09-16 11:00:00,58749.99,58835.84,58652.0,58663.99,682.69309
2024-09-16 12:00:00,58664.0,58789.93,58419.91,58527.99,802.53453
2024-09-16 13:00:00,58527.99,58610.1,58021.0,58497.1,2094.22366
2024-09-16 14:00:00,58497.11,58560.44,57555.0,57604.0,2696.19159
2024-09-16 15:00:00,57604.0,58000.0,57553.38,57881.69,1357.3317
2024-09-16 16:00:00,57881.7,57951.86,57676.93,57809.98,1124.4357
2024-09-16 17:00:00,57809.98,58263.84,57493.3,58176.01,1913.78305
2024-09-16 18:00:00,58176.0,58192.0,57701.56,57896.0,1221.41424
2024-09-16 19:00:00,57896.0,58030.0,57797.56,57943.99,668.26015
2024-09-16 20:00:00,57943.99,58172.5,57642.0,57687.99,741.16452
2024-09-16 21:00:00,57688.0,57995.5,57608.0,57995.5,834.6081
2024-09-16 22:00:00,57995.5,58037.62,57842.0,57970.01,360.27336
2024-09-16 23:00:00,57970.01,58410.0,57970.01,58213.99,588.69978
2024-09-17 00:00:00,58213.99,58343.99,57610.01,57630.01,875.34452
2024-09-17 01:00:00,57630.01,57960.0,57622.0,57896.0,525.18524
2024-09-17 02:00:00,57896.0,58211.1,57837.17,58115.52,590.35788
2024-09-17 03:00:00,58115.53,58148.84,58011.1,58060.0,408.80369
2024-09-17 04:00:00,58060.0,58350.03,58028.0,58246.01,584.36182
2024-09-17 05:00:00,58246.0,58779.08,58232.87,58642.76,613.92189
2024-09-17 06:00:00,58642.62,58670.0,58450.0,58488.0,412.51616
2024-09-17 07:00:00,58488.0,58711.1,58452.78,58695.39,790.90366
2024-09-17 08:00:00,58695.39,58863.0,58636.36,58792.0,734.10993
2024-09-17 09:00:00,58792.0,59079.99,58702.01,58966.48,818.33697
2024-09-17 10:00:00,58966.47,59275.0,58898.37,59236.0,1000.86967
2024-09-17 11:00:00,59235.99,59300.0,59032.66,59080.99,849.73416
2024-09-17 12:00:00,59080.99,59445.76,59044.06,59381.1,1419.68743
2024-09-17 13:00:00,59381.1,59416.0,58872.02,58966.0,1805.65841
2024-09-17 14:00:00,58966.0,60406.18,58940.0,60265.17,5356.27751
2024-09-17 15:00:00,60265.99,61320.0,60220.9,61135.5,5936.88721
2024-09-17 16:00:00,61135.49,61261.0,60725.11,60873.86,2324.36181
2024-09-17 17:00:00,60873.86,60999.0,60686.36,60958.37,1409.46651
2024-09-17 18:00:00,60958.37,61075.39,60363.81,60540.17,1305.76779
2024-09-17 19:00:00,60540.17,60696.48,59618.26,60092.61,1886.2802
